id,name,image_url
c1,Joe Biden,https://fairvotereform.github.io/rcv_viz/images/JoeBiden.jpg
c2,Rocky De La Fuente,https://fairvotereform.github.io/rcv_viz/images/rocky_delafuente.jpg
c3,Howie Hawkins,https://fairvotereform.github.io/rcv_viz/images/howie_hawkins.jpg
c4,Jo Jorgensen,https://fairvotereform.github.io/rcv_viz/images/jo_jorgensen.jpg
c5,Donald Trump,https://fairvotereform.github.io/rcv_viz/images/donald_trump.jpg
